name,market,asset_type,status,capacity_mw,latitude,longitude,county,state,interconnection_node,pricing_hub_node,estimated_lcoe,offtake_price_mwh,overall_score,price_score,location_score,curtailment_score,interconnection_score,regulatory_score,financial_score,environmental_score,grid_stability_score,demand_proximity_score,development_risk_score
WAL602,ERCOT,natural_gas,active,1.20,30.124230,-95.457690,Montgomery,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL744,ERCOT,natural_gas,active,1.20,29.995621,-95.176468,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL752,ERCOT,natural_gas,active,1.20,29.646620,-95.161425,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL768,ERCOT,natural_gas,active,1.20,29.789117,-95.722232,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL772,ERCOT,natural_gas,active,1.20,29.721093,-95.646224,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL791,ERCOT,natural_gas,active,1.20,27.769271,-98.043187,Jim Wells,TX,LZ_NORTH,LZ_NORTH,,,56.44,49.67,75.61,97.40,58.05,50.00,41.99,12.00,50.00,26.63,34.22
WAL849,ERCOT,natural_gas,active,1.20,30.064779,-95.429453,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL872,ERCOT,natural_gas,active,1.20,29.573168,-95.283899,Brazoria,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL896,ERCOT,natural_gas,active,1.20,32.673532,-97.036234,Dallas,TX,LZ_WEST,LZ_WEST,,,56.88,51.99,73.94,95.52,64.39,50.00,42.34,12.00,50.00,26.63,29.86
WAL897,ERCOT,natural_gas,active,1.30,30.896466,-102.907161,Pecos,TX,LZ_WEST,LZ_WEST,,,57.01,51.99,73.94,95.52,64.39,50.00,42.95,12.00,50.00,27.35,29.86
WAL940,ERCOT,natural_gas,active,1.20,32.755036,-97.433843,Tarrant,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL947,ERCOT,natural_gas,active,1.20,33.673162,-96.612131,Grayson,TX,HB_NORTH,HB_NORTH,,,57.73,50.20,76.14,97.47,59.84,50.00,42.07,12.00,50.00,26.63,42.62
Upton County BESS,ERCOT,storage,active,24.80,31.239240,-102.321690,Upton,TX,LZ_CPS,LZ_CPS,,,62.28,64.77,62.81,97.45,68.05,50.00,57.82,12.00,50.00,53.73,25.00
WAL972,ERCOT,natural_gas,active,1.20,32.811848,-97.424739,Tarrant,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL1040,ERCOT,natural_gas,active,1.20,29.877618,-95.651482,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL1062,ERCOT,natural_gas,active,1.20,29.551973,-95.159125,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL1103,ERCOT,natural_gas,active,1.20,29.998163,-95.486202,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL1232,ERCOT,natural_gas,active,1.20,31.080808,-97.457755,Bell,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
"Energix Leatherwood, LLC",PJM,solar,active,20.00,36.687071,-79.709472,Henry,VA,WESTERN HUB,WESTERN HUB,,,59.03,54.36,58.00,72.00,60.00,50.00,57.59,81.38,50.00,51.81,42.00
WAL1272,ERCOT,natural_gas,active,1.20,32.691018,-100.917890,Scurry,TX,LZ_WEST,LZ_WEST,,,56.88,51.99,73.94,95.52,64.39,50.00,42.34,12.00,50.00,26.63,29.86
"Yellowbud Solar, LLC",PJM,solar,active,274.00,39.502511,-83.065575,Ross,OH,WESTERN HUB,WESTERN HUB,,,63.91,54.36,58.00,72.00,60.00,50.00,77.42,93.89,50.00,75.23,42.00
"SR Turkey Creek, LLC",PJM,solar,active,50.00,37.592994,-84.567965,Garrard,KY,WESTERN HUB,WESTERN HUB,,,60.74,54.36,58.00,72.00,60.00,50.00,64.53,85.76,50.00,60.01,42.00
Daggett 2,CAISO,storage,active,131.00,34.860918,-116.855281,San Bernardino,CA,SP15,SP15,,,56.16,54.60,49.21,88.38,43.43,50.00,70.15,12.00,50.00,68.63,25.00
Daggett 2,CAISO,solar,active,182.00,34.860918,-116.855281,San Bernardino,CA,SP15,SP15,,,55.33,47.66,49.21,74.54,30.43,50.00,75.22,92.19,50.00,71.57,25.00
Daggett 3,CAISO,storage,active,149.00,34.860918,-116.855281,San Bernardino,CA,SP15,SP15,,,56.37,54.60,49.21,88.38,43.43,50.00,71.12,12.00,50.00,69.78,25.00
Daggett 3,CAISO,solar,active,300.00,34.860918,-116.855281,San Bernardino,CA,SP15,SP15,,,56.26,47.66,49.21,74.54,30.43,50.00,79.01,94.57,50.00,76.04,25.00
New Market Solar,PJM,solar,active,100.00,39.071830,-83.796107,Highland,OH,WESTERN HUB,WESTERN HUB,,,62.03,54.36,58.00,72.00,60.00,50.00,69.78,89.07,50.00,66.21,42.00
"IP Radian, LLC",ERCOT,solar,active,320.00,31.548100,-99.187200,Brown,TX,LZ_WEST,LZ_WEST,,,65.64,53.55,73.94,87.57,50.39,50.00,78.83,84.61,50.00,76.62,29.86
Deer Creek 2,CAISO,solar,active,1.30,38.628000,-120.984000,El Dorado,CA,NP15,NP15,,,59.22,57.96,57.15,90.76,57.61,50.00,39.27,68.58,50.00,27.35,56.22
Keeversville Solar CSG,PJM,solar,active,2.00,41.255590,-88.218480,Will,IL,WESTERN HUB,WESTERN HUB,,,54.74,54.36,58.00,72.00,60.00,50.00,40.15,70.38,50.00,31.20,42.00
Pittsburgh Airport Gas Plant,PJM,natural_gas,active,22.00,40.495000,-80.233000,Allegheny,PA,WESTERN HUB,WESTERN HUB,,,60.66,52.78,58.00,88.00,70.00,50.00,65.43,12.00,50.00,52.66,42.00
PG Solar 1,PJM,solar,active,3.00,40.481959,-80.253073,Allegheny,PA,WESTERN HUB,WESTERN HUB,,,55.49,54.36,58.00,72.00,60.00,50.00,43.22,72.32,50.00,34.83,42.00
Edwards Sanborn E3,CAISO,storage,active,11.00,34.946324,-118.126489,Kern,CA,SP15,SP15,,,52.14,54.60,49.21,88.38,43.43,50.00,51.38,12.00,50.00,46.46,25.00
Edwards Sanborn E3,CAISO,solar,active,27.10,34.946324,-118.126489,Kern,CA,SP15,SP15,,,51.78,47.66,49.21,74.54,30.43,50.00,60.79,83.09,50.00,54.53,25.00
Edwards Sanborn E1A,CAISO,storage,active,144.00,34.961922,-118.124208,Kern,CA,SP15,SP15,,,56.32,54.60,49.21,88.38,43.43,50.00,70.86,12.00,50.00,69.48,25.00
Edwards Sanborn E1A,CAISO,solar,active,149.30,34.961922,-118.124208,Kern,CA,SP15,SP15,,,54.96,47.66,49.21,74.54,30.43,50.00,73.72,91.24,50.00,69.80,25.00
Edwards Sanborn E2,CAISO,storage,active,120.00,34.941507,-118.129025,Kern,CA,SP15,SP15,,,56.02,54.60,49.21,88.38,43.43,50.00,69.48,12.00,50.00,67.84,25.00
Edwards Sanborn E2,CAISO,solar,active,137.80,34.941507,-118.129025,Kern,CA,SP15,SP15,,,54.81,47.66,49.21,74.54,30.43,50.00,73.11,90.86,50.00,69.08,25.00
WAL1455,ERCOT,natural_gas,active,1.20,32.764483,-97.169261,Tarrant,TX,LZ_WEST,LZ_WEST,,,56.88,51.99,73.94,95.52,64.39,50.00,42.34,12.00,50.00,26.63,29.86
WAL1801,ERCOT,natural_gas,active,1.20,32.668729,-97.131834,Tarrant,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL2257,ERCOT,natural_gas,active,1.20,29.853797,-95.509083,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL2439,ERCOT,natural_gas,active,1.20,29.817549,-94.900456,Chambers,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL2667,ERCOT,natural_gas,active,1.20,32.793829,-96.689543,Dallas,TX,LZ_WEST,LZ_WEST,,,56.88,51.99,73.94,95.52,64.39,50.00,42.34,12.00,50.00,26.63,29.86
WAL2724,ERCOT,natural_gas,active,1.20,29.693424,-95.210408,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL2883,ERCOT,natural_gas,active,1.20,33.097094,-96.798596,Collin,TX,LZ_WEST,LZ_WEST,,,56.88,51.99,73.94,95.52,64.39,50.00,42.34,12.00,50.00,26.63,29.86
WAL2980,ERCOT,natural_gas,active,1.20,32.895170,-97.286531,Tarrant,TX,LZ_WEST,LZ_WEST,,,56.88,51.99,73.94,95.52,64.39,50.00,42.34,12.00,50.00,26.63,29.86
WAL2993,ERCOT,natural_gas,active,1.20,29.613582,-95.644645,Fort Bend,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
"TPE Erath Solar, LLC",ERCOT,solar,active,9.90,32.262460,-98.207541,Erath,TX,HB_NORTH,HB_NORTH,,,60.63,51.71,76.14,92.98,45.84,50.00,52.23,68.00,50.00,45.52,42.62
WAL3224,ERCOT,natural_gas,active,1.20,32.842209,-96.598028,Dallas,TX,LZ_WEST,LZ_WEST,,,56.88,51.99,73.94,95.52,64.39,50.00,42.34,12.00,50.00,26.63,29.86
WAL3226,ERCOT,natural_gas,active,1.20,29.783981,-95.804075,Fort Bend,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL3284,ERCOT,natural_gas,active,1.20,32.666740,-97.209254,Tarrant,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL3285,ERCOT,natural_gas,active,1.20,32.597320,-96.946914,Dallas,TX,LZ_WEST,LZ_WEST,,,56.88,51.99,73.94,95.52,64.39,50.00,42.34,12.00,50.00,26.63,29.86
WAL3297,ERCOT,natural_gas,active,1.20,29.920574,-95.602626,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL3298,ERCOT,natural_gas,active,1.20,29.535168,-95.018815,Galveston,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL3302,ERCOT,natural_gas,active,1.20,29.679366,-95.561400,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL3320,ERCOT,natural_gas,active,1.20,26.260742,-98.315859,Hidalgo,TX,LZ_SOUTH,LZ_SOUTH,,,59.41,52.54,76.30,97.39,66.90,50.00,42.42,12.00,50.00,26.63,44.14
WAL3390,ERCOT,natural_gas,active,1.20,30.190279,-95.589487,Montgomery,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
Mt. Morris Solar CSG,PJM,solar,active,2.00,42.063506,-89.496181,Ogle,IL,WESTERN HUB,WESTERN HUB,,,54.74,54.36,58.00,72.00,60.00,50.00,40.15,70.38,50.00,31.20,42.00
Scarlet Solar (CA),CAISO,solar,active,200.00,36.597542,-120.362336,Fresno,CA,NP15,NP15,,,68.61,57.96,57.15,90.76,57.61,50.00,77.42,92.64,50.00,72.42,56.22
Scarlet Solar (CA),CAISO,storage,active,40.00,36.597542,-120.362336,Fresno,CA,NP15,NP15,,,65.19,66.41,57.15,94.48,66.61,50.00,62.64,12.00,50.00,58.01,56.22
Luciana,CAISO,solar,active,55.80,35.823716,-119.062255,Tulare,CA,SP15,SP15,,,53.12,47.66,49.21,74.54,30.43,50.00,66.26,86.54,50.00,60.99,25.00
Trona Solar III,CAISO,solar,active,2.00,35.804953,-117.350572,Inyo,CA,SP15,SP15,,,46.92,47.66,49.21,74.54,30.43,50.00,41.05,70.64,50.00,31.20,25.00
Flower Valley I,ERCOT,storage,active,9.90,31.197283,-103.361769,Reeves,TX,LZ_CPS,LZ_CPS,,,60.79,64.77,62.81,97.45,68.05,50.00,50.87,12.00,50.00,45.52,25.00
Swoose I,ERCOT,storage,active,9.90,31.451150,-103.096242,Ward,TX,LZ_AEN,LZ_AEN,,,61.95,64.83,61.81,97.51,67.85,50.00,50.88,12.00,50.00,45.52,37.85
Triple Butte I,ERCOT,storage,active,7.50,30.759560,-103.067860,Pecos,TX,HB_SOUTH,HB_SOUTH,,,62.48,61.76,77.55,95.90,65.75,50.00,48.41,12.00,50.00,43.03,40.77
"NorthropGrummanSolar(Rolling Meadows,IL)",PJM,solar,active,1.10,42.099720,-88.031041,Cook,IL,WESTERN HUB,WESTERN HUB,,,53.62,54.36,58.00,72.00,60.00,50.00,35.62,67.53,50.00,25.85,42.00
FedEx Chicago Solar Facility,PJM,solar,active,1.50,41.753932,-87.789421,Cook,IL,WESTERN HUB,WESTERN HUB,,,54.20,54.36,58.00,72.00,60.00,50.00,37.97,69.01,50.00,28.63,42.00
WAL3406,ERCOT,natural_gas,active,1.20,32.959048,-96.816640,Dallas,TX,LZ_WEST,LZ_WEST,,,56.88,51.99,73.94,95.52,64.39,50.00,42.34,12.00,50.00,26.63,29.86
WAL3425,ERCOT,natural_gas,active,1.20,29.630428,-95.237434,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL3432,ERCOT,natural_gas,active,1.20,32.592923,-96.879836,Dallas,TX,LZ_WEST,LZ_WEST,,,56.88,51.99,73.94,95.52,64.39,50.00,42.34,12.00,50.00,26.63,29.86
WAL3500,ERCOT,natural_gas,active,1.20,29.805990,-95.165200,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL3510,ERCOT,natural_gas,active,1.30,29.545976,-95.235941,Brazoria,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.42,57.97,77.77,97.81,83.72,50.00,43.77,12.00,50.00,27.35,44.52
Aktina Solar,ERCOT,solar,active,500.00,29.122000,-96.276000,Wharton,TX,HB_NORTH,HB_NORTH,,,67.94,51.71,76.14,92.98,45.84,50.00,81.94,86.74,50.00,80.62,42.62
Edwards Sanborn S3,CAISO,storage,active,33.00,35.016440,-118.122500,Kern,CA,SP15,SP15,,,53.92,54.60,49.21,88.38,43.43,50.00,59.70,12.00,50.00,56.29,25.00
Edwards Sanborn S3,CAISO,solar,active,37.70,35.016440,-118.122500,Kern,CA,SP15,SP15,,,52.39,47.66,49.21,74.54,30.43,50.00,63.29,84.66,50.00,57.48,25.00
Edwards Sanborn S1,CAISO,storage,active,40.00,35.027690,-118.132840,Kern,CA,SP15,SP15,,,54.24,54.60,49.21,88.38,43.43,50.00,61.16,12.00,50.00,58.01,25.00
Edwards Sanborn S1,CAISO,solar,active,44.60,35.027690,-118.132840,Kern,CA,SP15,SP15,,,52.71,47.66,49.21,74.54,30.43,50.00,64.57,85.47,50.00,58.99,25.00
WAL3518,ERCOT,natural_gas,active,1.20,27.612565,-99.471825,Webb,TX,HB_WEST,HB_WEST,,,53.93,46.11,75.30,94.84,47.25,50.00,41.43,12.00,50.00,26.63,37.29
WAL3572,ERCOT,natural_gas,active,1.30,29.557643,-95.382896,Brazoria,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.42,57.97,77.77,97.81,83.72,50.00,43.77,12.00,50.00,27.35,44.52
WAL3584,ERCOT,natural_gas,active,1.20,29.723550,-95.465390,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL3631,ERCOT,natural_gas,active,1.20,32.576636,-97.338514,Tarrant,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL3773,ERCOT,natural_gas,active,1.20,32.765261,-97.483775,Tarrant,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL3827,ERCOT,natural_gas,active,1.20,29.690142,-95.774624,Fort Bend,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL3886,ERCOT,natural_gas,active,1.20,26.267703,-98.204552,Hidalgo,TX,HB_WEST,HB_WEST,,,53.93,46.11,75.30,94.84,47.25,50.00,41.43,12.00,50.00,26.63,37.29
WAL4298,ERCOT,natural_gas,active,1.20,29.936325,-95.252610,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL4509,ERCOT,natural_gas,active,1.20,32.677829,-97.467729,Tarrant,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL4512,ERCOT,natural_gas,active,1.20,29.818196,-95.767961,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL4526,ERCOT,natural_gas,active,1.20,29.829831,-95.377269,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL4538,ERCOT,natural_gas,active,1.20,29.803665,-95.720450,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL5045,ERCOT,natural_gas,active,1.20,30.014278,-95.594987,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL5080,ERCOT,natural_gas,active,1.20,32.847939,-97.184050,Tarrant,TX,LZ_WEST,LZ_WEST,,,56.88,51.99,73.94,95.52,64.39,50.00,42.34,12.00,50.00,26.63,29.86
WAL5091,ERCOT,natural_gas,active,1.20,29.975997,-95.697345,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL5116,ERCOT,natural_gas,active,1.20,29.664286,-95.098302,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL5165,ERCOT,natural_gas,active,1.20,26.191785,-98.128306,Hidalgo,TX,HB_WEST,HB_WEST,,,53.93,46.11,75.30,94.84,47.25,50.00,41.43,12.00,50.00,26.63,37.29
WAL5287,ERCOT,natural_gas,active,1.20,30.077307,-95.512770,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL5312,ERCOT,natural_gas,active,1.20,32.774643,-97.291803,Tarrant,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL5316,ERCOT,natural_gas,active,1.20,32.882111,-97.387586,Tarrant,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL5388,ERCOT,natural_gas,active,1.30,29.470152,-95.089643,Galveston,TX,LZ_CPS,LZ_CPS,,,56.91,54.89,62.81,98.00,69.05,50.00,43.36,12.00,50.00,27.35,25.00
WAL5479,ERCOT,natural_gas,active,1.20,30.453115,-97.606035,Travis,TX,LZ_CPS,LZ_CPS,,,56.78,54.89,62.81,98.00,69.05,50.00,42.75,12.00,50.00,26.63,25.00
WAL5480,ERCOT,natural_gas,active,1.20,30.533660,-97.612014,Williamson,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL5612,ERCOT,natural_gas,active,1.20,29.716069,-95.313027,Harris,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL5713,ERCOT,natural_gas,active,1.20,27.610637,-99.462215,Webb,TX,HB_WEST,HB_WEST,,,53.93,46.11,75.30,94.84,47.25,50.00,41.43,12.00,50.00,26.63,37.29
WAL5764,ERCOT,natural_gas,active,1.20,32.967341,-97.411976,Tarrant,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
WAL6929,ERCOT,natural_gas,active,1.20,31.114970,-97.414441,Bell,TX,LZ_HOUSTON,LZ_HOUSTON,,,63.29,57.97,77.77,97.81,83.72,50.00,43.16,12.00,50.00,26.63,44.52
SV Gardner 1 (Lutz) CSG,PJM,solar,active,2.00,41.195040,-88.301340,Grundy,IL,WESTERN HUB,WESTERN HUB,,,54.74,54.36,58.00,72.00,60.00,50.00,40.15,70.38,50.00,31.20,42.00
Pretzel CSG,PJM,solar,active,2.00,42.307119,-89.598098,Stephenson,IL,WESTERN HUB,WESTERN HUB,,,54.74,54.36,58.00,72.00,60.00,50.00,40.15,70.38,50.00,31.20,42.00
Prophet CSG,PJM,solar,active,2.00,41.721815,-89.804732,Whiteside,IL,WESTERN HUB,WESTERN HUB,,,54.74,54.36,58.00,72.00,60.00,50.00,40.15,70.38,50.00,31.20,42.00
Gala (CSG),PJM,solar,active,2.00,42.356266,-89.836971,Stephenson,IL,WESTERN HUB,WESTERN HUB,,,54.74,54.36,58.00,72.00,60.00,50.00,40.15,70.38,50.00,31.20,42.00
"BigBeau Solar, LLC",CAISO,storage,active,40.00,34.907041,-118.344077,Kern,CA,SP15,SP15,,,54.24,54.60,49.21,88.38,43.43,50.00,61.16,12.00,50.00,58.01,25.00
"BigBeau Solar, LLC",CAISO,solar,active,128.00,34.907041,-118.344077,Kern,CA,SP15,SP15,,,54.67,47.66,49.21,74.54,30.43,50.00,72.55,90.50,50.00,68.42,25.00
Albertsons at Melrose Park,PJM,solar,active,1.90,41.916874,-87.856212,Cook,IL,WESTERN HUB,WESTERN HUB,,,54.64,54.36,58.00,72.00,60.00,50.00,39.76,70.14,50.00,30.74,42.00
Marengo Solar,PJM,solar,active,2.00,42.259740,-88.635870,McHenry,IL,WESTERN HUB,WESTERN HUB,,,54.74,54.36,58.00,72.00,60.00,50.00,40.15,70.38,50.00,31.20,42.00
Gardy's Mill Solar,PJM,solar,active,14.00,38.006741,-76.606956,Westmoreland,VA,WESTERN HUB,WESTERN HUB,,,58.37,54.36,58.00,72.00,60.00,50.00,54.89,79.68,50.00,48.62,42.00
Briel Solar Farm,PJM,solar,active,20.00,37.523640,-77.263580,Henrico,VA,WESTERN HUB,WESTERN HUB,,,59.03,54.36,58.00,72.00,60.00,50.00,57.59,81.38,50.00,51.81,42.00
HEB00292,ERCOT,natural_gas,active,1.20,28.982463,-95.958458,Matagorda,TX,HB_NORTH,HB_NORTH,,,57.73,50.20,76.14,97.47,59.84,50.00,42.07,12.00,50.00,26.63,42.62
Aero Solar Facility,PJM,solar,active,2.00,39.031310,-84.659757,Boone,KY,WESTERN HUB,WESTERN HUB,,,54.74,54.36,58.00,72.00,60.00,50.00,40.15,70.38,50.00,31.20,42.00
"Roseland Solar Project, LLC",ERCOT,storage,active,51.80,31.461242,-96.824928,Falls,TX,LZ_HOUSTON,LZ_HOUSTON,,,69.93,68.40,77.77,96.35,82.72,50.00,63.82,12.00,50.00,60.33,44.52
Bellflower Solar 1,PJM,solar,active,152.50,39.786742,-85.416371,Henry,IN,WESTERN HUB,WESTERN HUB,,,62.82,54.36,58.00,72.00,60.00,50.00,72.98,91.09,50.00,69.99,42.00
Bernard Creek Solar,ERCOT,solar,active,230.00,29.455270,-96.088253,Wharton,TX,HB_NORTH,HB_NORTH,,,66.49,51.71,76.14,92.98,45.84,50.00,76.06,83.03,50.00,73.67,42.62
Dry Bridge Storage,PJM,storage,active,20.00,37.500000,-77.700000,Chesterfield,VA,WESTERN HUB,WESTERN HUB,,,59.57,62.28,58.00,80.00,68.00,50.00,57.10,12.00,50.00,51.81,42.00
Hubbard Wind,ERCOT,wind,active,300.00,31.774710,-96.828196,Limestone,TX,LZ_HOUSTON,LZ_HOUSTON,,,70.25,47.53,77.77,93.68,66.72,50.00,80.41,86.18,50.00,76.04,44.52
Blythe Mesa Solar II,CAISO,storage,active,112.00,33.640813,-114.680261,Riverside,CA,SP15,SP15,,,55.91,54.60,49.21,88.38,43.43,50.00,68.96,12.00,50.00,67.23,25.00
Blythe Mesa Solar II,CAISO,solar,active,223.60,33.640813,-114.680261,Riverside,CA,SP15,SP15,,,55.71,47.66,49.21,74.54,30.43,50.00,76.78,93.17,50.00,73.41,25.00
Austin TX GigaFactory,ERCOT,solar,active,1.90,30.220210,-97.619680,Travis,TX,LZ_CPS,LZ_CPS,,,57.02,56.53,62.81,95.75,55.05,50.00,40.41,60.12,50.00,30.74,25.00
Berrenda Mesa Water District,CAISO,solar,active,6.40,35.613342,-119.866763,Kern,CA,SP15,SP15,,,49.09,47.66,49.21,74.54,30.43,50.00,49.86,76.19,50.00,41.61,25.00
Cottontail Solar 1,PJM,solar,active,20.00,39.901749,-76.823316,York,PA,WESTERN HUB,WESTERN HUB,,,59.03,54.36,58.00,72.00,60.00,50.00,57.59,81.38,50.00,51.81,42.00
Cottontail Solar 2,PJM,solar,active,20.00,39.937270,-76.770965,York,PA,WESTERN HUB,WESTERN HUB,,,59.03,54.36,58.00,72.00,60.00,50.00,57.59,81.38,50.00,51.81,42.00
Cottontail Solar 4,PJM,solar,active,20.00,40.988822,-76.792917,Northumberland,PA,WESTERN HUB,WESTERN HUB,,,59.03,54.36,58.00,72.00,60.00,50.00,57.59,81.38,50.00,51.81,42.00
Cottontail Solar 5,PJM,solar,active,20.00,40.560800,-77.378500,Juniata,PA,WESTERN HUB,WESTERN HUB,,,59.03,54.36,58.00,72.00,60.00,50.00,57.59,81.38,50.00,51.81,42.00
Cottontail Solar 6,PJM,solar,active,20.00,40.792458,-76.905060,Snyder,PA,WESTERN HUB,WESTERN HUB,,,59.03,54.36,58.00,72.00,60.00,50.00,57.59,81.38,50.00,51.81,42.00
