name,market,asset_type,status,capacity_mw,latitude,longitude,county,state,interconnection_node,pricing_hub_node,estimated_lcoe,offtake_price_mwh,overall_score,price_score,location_score,curtailment_score,interconnection_score,regulatory_score,financial_score,environmental_score,grid_stability_score,demand_proximity_score,development_risk_score,commissioning_year
Richmond Energy (UNT1),PJM,biomass,active,1.6,37.505833,-77.373889,Henrico,VA,,,,,,,,,,,,,,,,2012
Richmond Energy (UNT2),PJM,biomass,active,1.6,37.505833,-77.373889,Henrico,VA,,,,,,,,,,,,,,,,2012
Richmond Energy (UNT3),PJM,biomass,active,1.6,37.505833,-77.373889,Henrico,VA,,,,,,,,,,,,,,,,2012
Richmond Energy (UNT4),PJM,biomass,active,1.6,37.505833,-77.373889,Henrico,VA,,,,,,,,,,,,,,,,2012
El Segundo Energy Center LLC (5),CAISO,natural_gas,active,198.0,33.910556,-118.425,Los Angeles,CA,,,,,,,,,,,,,,,,2013
El Segundo Energy Center LLC (6),CAISO,natural_gas,active,70.7,33.910556,-118.425,Los Angeles,CA,,,,,,,,,,,,,,,,2013
El Segundo Energy Center LLC (7),CAISO,natural_gas,active,198.0,33.910556,-118.425,Los Angeles,CA,,,,,,,,,,,,,,,,2013
El Segundo Energy Center LLC (8),CAISO,natural_gas,active,70.7,33.910556,-118.425,Los Angeles,CA,,,,,,,,,,,,,,,,2013
San Antonio West Solar Rooftop (CHNO),CAISO,solar,active,1.5,33.965617,-117.659059,Riverside,CA,,,,,,,,,,,,,,,,2012
Central Utility Plant Cincinnati (CTG1),PJM,natural_gas,active,11.9,39.134533,-84.509419,Hamilton,OH,,,,,,,,,,,,,,,,2004
Central Utility Plant Cincinnati (CTG2),PJM,natural_gas,active,11.9,39.134533,-84.509419,Hamilton,OH,,,,,,,,,,,,,,,,2004
Central Utility Plant Cincinnati (STG),PJM,natural_gas,active,21.5,39.134533,-84.509419,Hamilton,OH,,,,,,,,,,,,,,,,2004
Grand Ridge Solar Farm (1),PJM,solar,active,20.0,41.143421,-88.758341,LaSalle,IL,,,,,,,,,,,,,,,,2012
Tule Wind LLC (1),CAISO,wind,active,143.0,32.663889,-116.289722,San Diego,CA,,,,,,,,,,,,,,,,2017
Baffin Wind (1),ERCOT,wind,active,188.0,27.184652,-97.59818,Kenedy,TX,,,,,,,,,,,,,,,,2014
NJ Oak Solar Plant (OAK),PJM,solar,active,10.0,39.380565,-75.188312,Cumberland,NJ,,,,,,,,,,,,,,,,2011
Shore Point Solar (1),PJM,solar,active,1.0,40.245,-74.243333,Monmouth,NJ,,,,,,,,,,,,,,,,2011
Desert Green Solar Farm LLC (1),CAISO,solar,active,6.3,33.27055,-116.34805,San Diego,CA,,,,,,,,,,,,,,,,2014
Brookfield Tehachapi 1 (BT1),CAISO,wind,active,102.0,35.008333,-118.241389,Kern,CA,,,,,,,,,,,,,,,,2012
Shady Oaks Wind Farm (1),PJM,wind,active,109.5,41.666944,-89.059722,Lee,IL,,,,,,,,,,,,,,,,2012
Butte College Main Campus Solar (SOL1),CAISO,solar,active,3.5,39.648056,-121.644167,Butte,CA,,,,,,,,,,,,,,,,2011
SF Southeast Cogen Plant (COGEN),CAISO,biomass,active,2.1,37.739722,-122.3925,San Francisco,CA,,,,,,,,,,,,,,,,2002
Bobcat Bluff Wind Project LLC (GEN1),ERCOT,wind,active,161.0,33.493056,-98.581944,Archer,TX,,,,,,,,,,,,,,,,2012
High Sierra Cogeneration Plant (ENG1),CAISO,natural_gas,active,3.1,40.4128,-120.4774,Lassen,CA,,,,,,,,,,,,,,,,2010
High Sierra Cogeneration Plant (ENG2),CAISO,natural_gas,active,3.1,40.4128,-120.4774,Lassen,CA,,,,,,,,,,,,,,,,2010
Lodi Energy Center (CT1),CAISO,natural_gas,active,185.0,38.088056,-121.3875,San Joaquin,CA,,,,,,,,,,,,,,,,2012
Lodi Energy Center (ST1),CAISO,natural_gas,active,103.9,38.088056,-121.3875,San Joaquin,CA,,,,,,,,,,,,,,,,2012
Senate Wind LLC (GEN1),ERCOT,wind,active,150.0,33.205801,-98.365069,Jack,TX,,,,,,,,,,,,,,,,2012
Stephens Ranch Wind Energy LLC (1),ERCOT,wind,active,211.0,32.926389,-101.647778,Borden,TX,,,,,,,,,,,,,,,,2014
Stephens Ranch Wind Energy LLC (2),ERCOT,wind,active,165.0,32.926389,-101.647778,Borden,TX,,,,,,,,,,,,,,,,2015
Highland North Wind Farm (1),PJM,wind,active,75.0,40.319561,-78.680633,Cambria,PA,,,,,,,,,,,,,,,,2012
"Desert Sunlight 300, LLC (DSL1)",CAISO,solar,active,40.3,33.823056,-115.393889,Riverside,CA,,,,,,,,,,,,,,,,2013
"Desert Sunlight 300, LLC (DSL10)",CAISO,solar,active,30.2,33.823056,-115.393889,Riverside,CA,,,,,,,,,,,,,,,,2013
"Desert Sunlight 300, LLC (DSL11)",CAISO,solar,active,20.2,33.823056,-115.393889,Riverside,CA,,,,,,,,,,,,,,,,2013
"Desert Sunlight 300, LLC (DSL2)",CAISO,solar,active,40.3,33.823056,-115.393889,Riverside,CA,,,,,,,,,,,,,,,,2013
"Desert Sunlight 300, LLC (DSL3)",CAISO,solar,active,40.3,33.823056,-115.393889,Riverside,CA,,,,,,,,,,,,,,,,2013
"Desert Sunlight 300, LLC (DSL4)",CAISO,solar,active,30.2,33.823056,-115.393889,Riverside,CA,,,,,,,,,,,,,,,,2013
"Desert Sunlight 300, LLC (DSL5)",CAISO,solar,active,25.2,33.823056,-115.393889,Riverside,CA,,,,,,,,,,,,,,,,2014
"Desert Sunlight 300, LLC (DSL6)",CAISO,solar,active,25.2,33.823056,-115.393889,Riverside,CA,,,,,,,,,,,,,,,,2014
"Desert Sunlight 300, LLC (DSL7)",CAISO,solar,active,20.2,33.823056,-115.393889,Riverside,CA,,,,,,,,,,,,,,,,2014
"Desert Sunlight 300, LLC (DSL8)",CAISO,solar,active,18.9,33.823056,-115.393889,Riverside,CA,,,,,,,,,,,,,,,,2014
"Desert Sunlight 300, LLC (DSL9)",CAISO,solar,active,22.7,33.823056,-115.393889,Riverside,CA,,,,,,,,,,,,,,,,2014
Twin Ridges Wind Farm (1),PJM,wind,active,139.4,39.760556,-78.874722,Somerset,PA,,,,,,,,,,,,,,,,2012
Patton Wind Farm (1),PJM,wind,active,30.0,40.63067,-78.696078,Cambria,PA,,,,,,,,,,,,,,,,2012
"Anacacho Wind Farm, LLC (ANA)",ERCOT,wind,active,99.8,29.234722,-100.209167,Kinney,TX,,,,,,,,,,,,,,,,2012
Temple Power Station (CTG-1),ERCOT,natural_gas,active,232.0,31.055833,-97.317222,Bell,TX,,,,,,,,,,,,,,,,2014
Temple Power Station (CTG-2),ERCOT,natural_gas,active,232.0,31.055833,-97.317222,Bell,TX,,,,,,,,,,,,,,,,2014
Temple Power Station (CTG-3),ERCOT,natural_gas,active,232.0,31.055833,-97.317222,Bell,TX,,,,,,,,,,,,,,,,2015
Temple Power Station (CTG-4),ERCOT,natural_gas,active,232.0,31.055833,-97.317222,Bell,TX,,,,,,,,,,,,,,,,2015
Temple Power Station (STG-1),ERCOT,natural_gas,active,339.2,31.055833,-97.317222,Bell,TX,,,,,,,,,,,,,,,,2014
Temple Power Station (STG-2),ERCOT,natural_gas,active,339.2,31.055833,-97.317222,Bell,TX,,,,,,,,,,,,,,,,2015
Alpaugh North (SPS),CAISO,solar,active,20.0,35.9025,-119.442778,Tulare,CA,,,,,,,,,,,,,,,,2012
Alpaugh 50 (SPS50),CAISO,solar,active,50.0,35.898333,-119.435278,Tulare,CA,,,,,,,,,,,,,,,,2012
Rayburn Energy Station LLC (CTG-1),ERCOT,natural_gas,active,232.0,33.582573,-96.617893,Grayson,TX,,,,,,,,,,,,,,,,2014
Rayburn Energy Station LLC (CTG-2),ERCOT,natural_gas,active,232.0,33.582573,-96.617893,Grayson,TX,,,,,,,,,,,,,,,,2014
Rayburn Energy Station LLC (STG-1),ERCOT,natural_gas,active,339.2,33.582573,-96.617893,Grayson,TX,,,,,,,,,,,,,,,,2014
Brea Expansion Plant (G1),CAISO,biomass,active,6.3,33.932022,-117.840233,Orange,CA,,,,,,,,,,,,,,,,2012
Brea Expansion Plant (G2),CAISO,biomass,active,6.3,33.932022,-117.840233,Orange,CA,,,,,,,,,,,,,,,,2012
Brea Expansion Plant (G3),CAISO,biomass,active,6.3,33.932022,-117.840233,Orange,CA,,,,,,,,,,,,,,,,2012
Brea Expansion Plant (G4),CAISO,biomass,active,6.3,33.932022,-117.840233,Orange,CA,,,,,,,,,,,,,,,,2012
Brea Expansion Plant (G5),CAISO,biomass,active,10.5,33.932022,-117.840233,Orange,CA,,,,,,,,,,,,,,,,2012
SunE CPS3 LLC (1),ERCOT,solar,active,5.6,29.221944,-98.669167,Bexar,TX,,,,,,,,,,,,,,,,2012
SunE CPS3 LLC (2),ERCOT,solar,active,5.0,29.221944,-98.669167,Bexar,TX,,,,,,,,,,,,,,,,2012
IKEA Perryville 460 (PV),PJM,solar,active,2.1,39.560833,-76.055278,Cecil,MD,,,,,,,,,,,,,,,,2013
IKEA College Park 411 (IKEA),PJM,solar,active,1.0,39.021,-76.926,Prince Georges,MD,,,,,,,,,,,,,,,,2021
IKEA College Park 411 (PV),PJM,solar,active,1.0,39.021,-76.926,Prince Georges,MD,,,,,,,,,,,,,,,,2012
Copper Mountain Solar 2 (PV01),CAISO,solar,active,30.0,35.786389,-114.962778,Clark,NV,,,,,,,,,,,,,,,,2012
Copper Mountain Solar 2 (PV02),CAISO,solar,active,30.0,35.786389,-114.962778,Clark,NV,,,,,,,,,,,,,,,,2012
Copper Mountain Solar 2 (PV03),CAISO,solar,active,34.0,35.786389,-114.962778,Clark,NV,,,,,,,,,,,,,,,,2012
Copper Mountain Solar 2 (PV04),CAISO,solar,active,30.0,35.786389,-114.962778,Clark,NV,,,,,,,,,,,,,,,,2015
Copper Mountain Solar 2 (PV05),CAISO,solar,active,30.0,35.786389,-114.962778,Clark,NV,,,,,,,,,,,,,,,,2015
Whitetail (1),ERCOT,wind,active,92.0,27.488056,-99.005278,Webb,TX,,,,,,,,,,,,,,,,2012
SunE CPS2 LLC (1),ERCOT,solar,active,10.0,29.245,-98.418333,Bexar,TX,,,,,,,,,,,,,,,,2012
IKEA Tejon 345 (PV),CAISO,solar,active,1.5,34.975278,-118.946944,Kern,CA,,,,,,,,,,,,,,,,2011
Constellation New Energy Inc (PV1),PJM,solar,active,3.9,39.928889,-74.818056,Burlington,NJ,,,,,,,,,,,,,,,,2011
Reeves Station Rd East (REEVE),PJM,solar,active,5.5,39.928333,-74.814444,Burlington,NJ,,,,,,,,,,,,,,,,2012
Nickel 1 Solar Facility (1),CAISO,solar,active,1.5,35.647295,-119.716512,Kern,CA,,,,,,,,,,,,,,,,2012
Riverside Renewable Energy LLC (1),PJM,solar,active,7.5,39.903056,-75.125833,Camden,NJ,,,,,,,,,,,,,,,,2011
Axium Modesto Solar (1),CAISO,solar,active,25.0,37.734167,-120.995556,Stanislaus,CA,,,,,,,,,,,,,,,,2012
United Stationers Supply Solar Electric (SEF-A),PJM,solar,active,2.0,40.320556,-74.501667,Middlesex,NJ,,,,,,,,,,,,,,,,2011
Mozart Wind Farm (1),ERCOT,wind,active,30.0,32.969722,-100.524167,Kent & Stonewall,TX,,,,,,,,,,,,,,,,2012
Jordache Enterprises Solar (PV),PJM,solar,active,1.3,40.55569,-74.40836,Middlesex,NJ,,,,,,,,,,,,,,,,2011
Molson Coors Shenandoah Brewery (WWTP),PJM,biomass,active,1.4,38.356944,-78.676667,Rockingham,VA,,,,,,,,,,,,,,,,2012
SunE CPS1 LLC (1),ERCOT,solar,active,10.0,29.245,-98.418333,Bexar,TX,,,,,,,,,,,,,,,,2012
Mercer Mall (1),PJM,solar,active,1.1,40.290556,-74.681944,Mercer,NJ,,,,,,,,,,,,,,,,2012
SEPV 1 (SEPV),CAISO,solar,active,2.0,34.618861,-117.939444,Los Angeles,CA,,,,,,,,,,,,,,,,2012
SEPV 2 (SEPV),CAISO,solar,active,2.0,34.174167,-116.152778,San Bernardino,CA,,,,,,,,,,,,,,,,2012
Edwards Air Force Base (1),CAISO,solar,active,1.0,34.9077,-117.9206,Kern,CA,,,,,,,,,,,,,,,,2011
Edwards Air Force Base (2),CAISO,solar,active,1.0,34.9077,-117.9206,Kern,CA,,,,,,,,,,,,,,,,2011
Edwards Air Force Base (3),CAISO,solar,active,1.0,34.9077,-117.9206,Kern,CA,,,,,,,,,,,,,,,,2011
Newark Energy Center (GT-1),PJM,natural_gas,active,225.0,40.707222,-74.125833,Essex,NJ,,,,,,,,,,,,,,,,2015
Newark Energy Center (GT-2),PJM,natural_gas,active,225.0,40.707222,-74.125833,Essex,NJ,,,,,,,,,,,,,,,,2015
Newark Energy Center (STG-1),PJM,natural_gas,active,285.0,40.707222,-74.125833,Essex,NJ,,,,,,,,,,,,,,,,2015
Wolf Ridge Wind (1),ERCOT,wind,active,112.5,33.733006,-97.428406,Cooke,TX,,,,,,,,,,,,,,,,2008
AMP Napoleon Solar Facility (NSF1),PJM,solar,active,3.5,41.406667,-84.110833,Henry,OH,,,,,,,,,,,,,,,,2012
Middlesex Apple Orchard Solar (SEF-1),PJM,solar,active,1.3,40.426389,-74.492222,Middlesex,NJ,,,,,,,,,,,,,,,,2013
Middlesex Apple Orchard Solar (SEF-2),PJM,solar,active,3.4,40.426389,-74.492222,Middlesex,NJ,,,,,,,,,,,,,,,,2013
Keystone Solar (KSTN),PJM,solar,active,5.0,39.861111,-76.221111,Lancaster,PA,,,,,,,,,,,,,,,,2012
BBB Corporate Headquarters (HQNJ),PJM,solar,active,1.0,40.697222,-74.305,Union,NJ,,,,,,,,,,,,,,,,2010
Christmas Tree Shops DC Burlington NJ (FINJ),PJM,solar,active,2.1,40.104167,-74.812778,Burlington,NJ,,,,,,,,,,,,,,,,2011
Harmon DC Totowa NJ (TONJ),PJM,solar,active,1.5,40.903889,-74.247778,Passaic,NJ,,,,,,,,,,,,,,,,2012
Bed Bath & Beyond DC Port Reading NJ (PTNJ),PJM,solar,active,1.8,40.568333,-74.2425,Middlesex,NJ,,,,,,,,,,,,,,,,2011
Kern Oil & Refining Co (5900),CAISO,natural_gas,active,4.5,35.295556,-118.918333,Kern,CA,,,,,,,,,,,,,,,,2002
Foundation Cemex River Plant (WTG1),CAISO,wind,active,1.6,34.561944,-117.307222,San Bernardino,CA,,,,,,,,,,,,,,,,2012
Foundation Cemex River Plant (WTG2),CAISO,wind,active,1.6,34.561944,-117.307222,San Bernardino,CA,,,,,,,,,,,,,,,,2012
Foundation Cemex BMQ (WTG1),CAISO,wind,active,1.5,34.623056,-117.1125,San Bernardino,CA,,,,,,,,,,,,,,,,2012
Foundation Cemex BMQ (WTG2),CAISO,wind,active,1.5,34.623056,-117.1125,San Bernardino,CA,,,,,,,,,,,,,,,,2012
Foundation Superior Farms (WTG1),CAISO,wind,active,1.0,38.42,-121.818056,Solano,CA,,,,,,,,,,,,,,,,2012
Foundation Wal-Mart Red Bluff (WTG1),CAISO,wind,active,1.0,40.111111,-122.193889,Tehama,CA,,,,,,,,,,,,,,,,2012
Brookside Newark (BRK),PJM,natural_gas,active,2.6,39.668889,-75.716111,New Castle,DE,,,,,,,,,,,,,,,,2012
Foundation Cemex Madison (WTG1),CAISO,wind,active,1.0,38.692778,-121.9325,Yolo,CA,,,,,,,,,,,,,,,,2012
Foundation RRM (WTG1),CAISO,wind,active,1.0,33.917222,-116.815,Riverside,CA,,,,,,,,,,,,,,,,2012
Foundation RRM (WTG2),CAISO,wind,active,1.0,33.917222,-116.815,Riverside,CA,,,,,,,,,,,,,,,,2012
Foundation NWNA (WTG1),CAISO,wind,active,1.6,33.914167,-116.749167,Riverside,CA,,,,,,,,,,,,,,,,2012
Foundation NWNA (WTG2),CAISO,wind,active,1.6,33.914167,-116.749167,Riverside,CA,,,,,,,,,,,,,,,,2012
Foundation NWNA (WTG3),CAISO,wind,active,1.9,33.914167,-116.749167,Riverside,CA,,,,,,,,,,,,,,,,2018
La Joya Del Sol (JDS1),CAISO,solar,active,1.5,36.678611,-119.7975,Fresno,CA,,,,,,,,,,,,,,,,2012
Delano Energy Center (GEN1),CAISO,natural_gas,active,60.5,35.790864,-119.294469,Tulare,CA,,,,,,,,,,,,,,,,2013
Wakefern Food Corp (1),PJM,solar,active,2.0,40.51,-74.328333,Middlesex,NJ,,,,,,,,,,,,,,,,2012
Oberlin Spear Point Solar One (OSSO),PJM,solar,active,2.0,41.302761,-82.227047,Lorain,OH,,,,,,,,,,,,,,,,2012
Adkins Energy LLC (S5MW),PJM,natural_gas,active,5.0,42.362222,-89.803611,Stephenson,IL,,,,,,,,,,,,,,,,2002
Adkins Energy LLC (ST2MW),PJM,natural_gas,active,1.8,42.362222,-89.803611,Stephenson,IL,,,,,,,,,,,,,,,,2019
Summit Street Power Plant (GT-1),PJM,natural_gas,active,5.7,41.143056,-81.340833,Portage,OH,,,,,,,,,,,,,,,,2003
Summit Street Power Plant (GT-2),PJM,natural_gas,active,7.5,41.143056,-81.340833,Portage,OH,,,,,,,,,,,,,,,,2004
RE Kansas South LLC (KS),CAISO,solar,active,20.0,36.226111,-119.834167,Kings,CA,,,,,,,,,,,,,,,,2013
TA-High Desert LLC (TAHD),CAISO,solar,active,20.0,34.708889,-118.304722,Los Angeles,CA,,,,,,,,,,,,,,,,2013
Central Utility Plant - Texas A&M (GTG01),ERCOT,natural_gas,active,34.1,30.617778,-96.343333,Brazos,TX,,,,,,,,,,,,,,,,2011
Central Utility Plant - Texas A&M (STG02),ERCOT,natural_gas,active,11.0,30.617778,-96.343333,Brazos,TX,,,,,,,,,,,,,,,,2011
North Sky River Energy LLC (GEN1),CAISO,wind,active,162.0,35.347778,-118.186389,Kern,CA,,,,,,,,,,,,,,,,2012
College of New Jersey (COGEN),PJM,natural_gas,active,6.2,40.269444,-74.773333,Mercer,NJ,,,,,,,,,,,,,,,,1996
CSUF Trigeneration (1),CAISO,natural_gas,active,4.6,33.880638,-117.88656,Orange,CA,,,,,,,,,,,,,,,,2010
CSUF Trigeneration (NPS),CAISO,solar,active,2.0,33.880638,-117.88656,Orange,CA,,,,,,,,,,,,,,,,2016
CSUF Trigeneration (SCPS),CAISO,solar,active,1.0,33.880638,-117.88656,Orange,CA,,,,,,,,,,,,,,,,2016
Kishwaukee CHP Plant (1),PJM,biomass,active,1.0,42.221944,-89.093333,Winnebago,IL,,,,,,,,,,,,,,,,2010
Kishwaukee CHP Plant (2),PJM,biomass,active,1.0,42.221944,-89.093333,Winnebago,IL,,,,,,,,,,,,,,,,2010
Kishwaukee CHP Plant (3),PJM,biomass,active,1.0,42.221944,-89.093333,Winnebago,IL,,,,,,,,,,,,,,,,2010
Loyola University Health Plant (UNIT1),PJM,natural_gas,active,5.3,41.855833,-87.835556,Cook,IL,,,,,,,,,,,,,,,,2005
Loyola University Health Plant (UNIT2),PJM,natural_gas,active,5.3,41.855833,-87.835556,Cook,IL,,,,,,,,,,,,,,,,2005
180 Raritan Solar (1),PJM,solar,active,1.9,40.516111,-74.34,Middlesex,NJ,,,,,,,,,,,,,,,,2012
West Campus Steam Plant (CT2),PJM,natural_gas,active,6.1,40.792778,-77.864722,Centre,PA,,,,,,,,,,,,,,,,2021
West Campus Steam Plant (WC 4),PJM,natural_gas,active,2.9,40.792778,-77.864722,Centre,PA,,,,,,,,,,,,,,,,2017
West Campus Steam Plant (WC 5),PJM,natural_gas,active,2.2,40.792778,-77.864722,Centre,PA,,,,,,,,,,,,,,,,2017
West Campus Steam Plant (WC6),PJM,natural_gas,active,2.8,40.792778,-77.864722,Centre,PA,,,,,,,,,,,,,,,,2021
East Campus Steam Plant (CT1),PJM,natural_gas,active,7.0,40.809167,-77.8475,Centre,PA,,,,,,,,,,,,,,,,2011
Parnassus Central Utility Plant (GTG1),CAISO,natural_gas,active,4.8,37.762524,-122.456747,San Francisco,CA,,,,,,,,,,,,,,,,1996
Parnassus Central Utility Plant (GTG2),CAISO,natural_gas,active,4.8,37.762524,-122.456747,San Francisco,CA,,,,,,,,,,,,,,,,1996
Parnassus Central Utility Plant (STG1),CAISO,natural_gas,active,3.8,37.762524,-122.456747,San Francisco,CA,,,,,,,,,,,,,,,,1996
RE Victor Phelan Solar One LLC (VPS1),CAISO,solar,active,20.0,34.51231,-117.47753,San Bernardino,CA,,,,,,,,,,,,,,,,2013
Grassland 3&4 Solar Project (INV3),CAISO,solar,active,2.0,38.500278,-121.694167,Yolo,CA,,,,,,,,,,,,,,,,2013
West Gates Solar Station (1),CAISO,solar,active,10.0,36.142222,-120.1325,Fresno,CA,,,,,,,,,,,,,,,,2013
Central Utility Plant at White Oak (G1),PJM,natural_gas,active,5.7,39.039444,-76.9825,Montgomery,MD,,,,,,,,,,,,,,,,2003
Central Utility Plant at White Oak (G12),PJM,natural_gas,active,5.0,39.039444,-76.9825,Montgomery,MD,,,,,,,,,,,,,,,,2014
Central Utility Plant at White Oak (G3),PJM,natural_gas,active,4.3,39.039444,-76.9825,Montgomery,MD,,,,,,,,,,,,,,,,2003
Central Utility Plant at White Oak (G4),PJM,natural_gas,active,4.3,39.039444,-76.9825,Montgomery,MD,,,,,,,,,,,,,,,,2008
Central Utility Plant at White Oak (G5),PJM,natural_gas,active,4.3,39.039444,-76.9825,Montgomery,MD,,,,,,,,,,,,,,,,2009
Central Utility Plant at White Oak (G6),PJM,natural_gas,active,4.3,39.039444,-76.9825,Montgomery,MD,,,,,,,,,,,,,,,,2010
Central Utility Plant at White Oak (G7),PJM,natural_gas,active,7.5,39.039444,-76.9825,Montgomery,MD,,,,,,,,,,,,,,,,2014
Central Utility Plant at White Oak (G8),PJM,natural_gas,active,7.5,39.039444,-76.9825,Montgomery,MD,,,,,,,,,,,,,,,,2014
Central Utility Plant at White Oak (G9),PJM,natural_gas,active,4.5,39.039444,-76.9825,Montgomery,MD,,,,,,,,,,,,,,,,2014
Cinnamon Bay Edgeboro Landfill (1),PJM,biomass,active,9.6,40.465278,-74.393889,Middlesex,NJ,,,,,,,,,,,,,,,,2011
Grassland 1&2 Solar Project (INV4),CAISO,solar,active,2.0,38.500278,-121.694167,Yolo,CA,,,,,,,,,,,,,,,,2013
Haviland Plastic Products (WTGA),PJM,wind,active,1.5,41.016111,-84.5875,Paulding,OH,,,,,,,,,,,,,,,,2013
Haviland Plastic Products (WTGB),PJM,wind,active,1.5,41.016111,-84.5875,Paulding,OH,,,,,,,,,,,,,,,,2013
Haviland Plastic Products (WTGC),PJM,wind,active,1.5,41.016111,-84.5875,Paulding,OH,,,,,,,,,,,,,,,,2013
Hoag Hospital Cogen Plant (1),CAISO,natural_gas,active,1.5,33.622778,-117.936389,Orange,CA,,,,,,,,,,,,,,,,2006
Hoag Hospital Cogen Plant (2),CAISO,natural_gas,active,1.5,33.622778,-117.936389,Orange,CA,,,,,,,,,,,,,,,,2006
Hoag Hospital Cogen Plant (3),CAISO,natural_gas,active,1.5,33.622778,-117.936389,Orange,CA,,,,,,,,,,,,,,,,2006
Hoag Hospital Cogen Plant (TESLA),CAISO,storage,active,1.0,33.622778,-117.936389,Orange,CA,,,,,,,,,,,,,,,,2020
SEPV9 Power Plant (SPV9),CAISO,solar,active,9.0,34.192222,-116.090278,San Bernardino,CA,,,,,,,,,,,,,,,,2013
Milford Solar Farm (GEN1),PJM,solar,active,11.8,38.923056,-75.453333,Kent,DE,,,,,,,,,,,,,,,,2012
Lincoln Financial Field (GEN1),PJM,solar,active,2.9,39.900833,-75.1675,Philadelphia,PA,,,,,,,,,,,,,,,,2013
Tahquitz High School (TAHQ),CAISO,solar,active,1.0,33.767222,-117.0175,Riverside,CA,,,,,,,,,,,,,,,,2012
Wagner Wind LLC (GEN1),CAISO,wind,active,6.0,33.908889,-116.555556,Riverside,CA,,,,,,,,,,,,,,,,2012
SEPV 8 (SPV8),CAISO,solar,active,12.0,34.171944,-116.1525,San Bernardino,CA,,,,,,,,,,,,,,,,2013
Clayville (1),PJM,natural_gas,active,73.0,39.424444,-75.02,Cumberland,NJ,,,,,,,,,,,,,,,,2015
Kent County-Kennedyville (PVKV),PJM,solar,active,1.0,39.297222,-75.982222,Kent,MD,,,,,,,,,,,,,,,,2012
Rock Hall (RCKHL),PJM,solar,active,1.0,39.144369,-76.231644,Kent,MD,,,,,,,,,,,,,,,,2012
Pattern Panhandle Wind LLC (1),ERCOT,wind,active,218.0,35.4275,-101.253056,Carson,TX,,,,,,,,,,,,,,,,2014
Kent County - Worton Complex (WRTN),PJM,solar,active,1.0,39.280833,-76.090833,Kent,MD,,,,,,,,,,,,,,,,2012
West Valley High School Solar (WEST),CAISO,solar,active,1.0,33.719722,-117.009722,Riverside,CA,,,,,,,,,,,,,,,,2012
Millersville LFG (CAT1),PJM,biomass,active,1.6,39.084722,-76.676389,Anne Arundel,MD,,,,,,,,,,,,,,,,2012
Millersville LFG (CAT2),PJM,biomass,active,1.6,39.084722,-76.676389,Anne Arundel,MD,,,,,,,,,,,,,,,,2012
Tullytown (GEN1),PJM,biomass,active,1.6,40.151389,-74.780556,Bucks,PA,,,,,,,,,,,,,,,,2013
Alpha Ridge LFG (JEN1),PJM,biomass,active,1.0,39.305,-76.901944,Howard,MD,,,,,,,,,,,,,,,,2012
Brunswick County Power Station (CT01),PJM,natural_gas,active,297.5,36.765,-77.713889,Brunswick,VA,,,,,,,,,,,,,,,,2016
Brunswick County Power Station (CT02),PJM,natural_gas,active,297.5,36.765,-77.713889,Brunswick,VA,,,,,,,,,,,,,,,,2016
Brunswick County Power Station (CT03),PJM,natural_gas,active,297.5,36.765,-77.713889,Brunswick,VA,,,,,,,,,,,,,,,,2016
Brunswick County Power Station (ST01),PJM,natural_gas,active,579.7,36.765,-77.713889,Brunswick,VA,,,,,,,,,,,,,,,,2016
Venable Solar 1 (VNPV),CAISO,solar,active,1.5,33.598889,-114.571667,Riverside,CA,,,,,,,,,,,,,,,,2015
Venable Solar 2 (VSPV),CAISO,solar,active,1.5,33.597222,-114.571667,Riverside,CA,,,,,,,,,,,,,,,,2015
Xilinx San Jose (XLX01),CAISO,natural_gas,active,1.0,37.252778,-121.934167,Santa Clara,CA,,,,,,,,,,,,,,,,2018
Life Technologies Carlsbad (LFT),CAISO,natural_gas,active,1.1,33.137222,-117.286944,San Diego,CA,,,,,,,,,,,,,,,,2012
Kingsburg Solar (1),CAISO,solar,active,1.5,36.505278,-119.540278,Tulare,CA,,,,,,,,,,,,,,,,2013
Kingsburg Solar (2),CAISO,solar,active,1.5,36.505278,-119.540278,Tulare,CA,,,,,,,,,,,,,,,,2013
Exeter Solar (1),CAISO,solar,active,1.0,36.2675,-119.128581,Tulare,CA,,,,,,,,,,,,,,,,2014
Exeter Solar (2),CAISO,solar,active,1.0,36.2675,-119.128581,Tulare,CA,,,,,,,,,,,,,,,,2014
Exeter Solar (3),CAISO,solar,active,1.5,36.2675,-119.128581,Tulare,CA,,,,,,,,,,,,,,,,2014
Ivanhoe Solar (1),CAISO,solar,active,1.5,36.3875,-119.255,Tulare,CA,,,,,,,,,,,,,,,,2014
Ivanhoe Solar (3),CAISO,solar,active,1.5,36.3875,-119.255,Tulare,CA,,,,,,,,,,,,,,,,2014
Lindsay Solar (1),CAISO,solar,active,1.5,36.211944,-119.133889,Tulare,CA,,,,,,,,,,,,,,,,2014
Lindsay Solar (3),CAISO,solar,active,1.5,36.211944,-119.133889,Tulare,CA,,,,,,,,,,,,,,,,2014
Lindsay Solar (4),CAISO,solar,active,1.0,36.211944,-119.133889,Tulare,CA,,,,,,,,,,,,,,,,2014
Porterville Solar (1),CAISO,solar,active,1.0,36.102778,-119.039722,Tulare,CA,,,,,,,,,,,,,,,,2014
